2026-02-17T06:27:38.037+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:27:38.053+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:27:40.897+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:27:40.903+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:27:43.946+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:27:43.952+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:27:46.959+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:27:46.966+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:27:49.964+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:27:49.973+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:27:52.950+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
